Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
17,35761.000,1,1,61,77,61.000,0.000,77.000,0.000,3858.952,55.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.963,69.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,77,0.000,1.000
17,146028.000,2,2,122,1616,61.000,0.000,808.000,2.000,11901.827,27.392,18116.500,0.000,0.000,0.000,72466.000,0.000,11494.253,13.696,434.000,373.503,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,122,2,1616,0.000,1.000
17,148018.000,2,2,124,1592,62.000,0.000,796.000,0.000,11593.185,27.024,8.500,0.000,0.000,0.000,34.000,0.000,30303.030,13.512,429.000,367.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,124,2,1592,0.000,1.000
17,36450.000,1,1,61,65,61.000,0.000,65.000,0.000,3456.790,54.870,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.435,63.000,2.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,65,0.000,1.000
17,59627.000,2,2,124,1584,62.000,0.000,792.000,0.000,28644.741,67.084,3693.750,0.000,0.000,0.000,14775.000,0.000,2844.950,33.542,427.000,365.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,124,2,1584,0.000,1.000
17,69526.000,2,2,124,144,62.000,0.000,72.000,6.000,3854.673,57.532,5576.500,0.000,0.000,0.000,22306.000,0.000,79.271,28.766,67.000,6.557,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,124,2,144,0.000,1.000
17,40819.000,1,1,51,644,51.000,0.000,644.000,0.000,17026.385,48.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.498,347.000,296.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,644,0.000,1.000
17,48003.000,1,1,51,55,51.000,0.000,55.000,0.000,2208.195,41.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.832,53.000,2.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,55,0.000,1.000
17,48758.000,1,1,51,568,51.000,0.000,568.000,0.000,12695.353,41.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.509,309.000,258.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,568,0.000,1.000
17,141673.000,1,1,28,44,28.000,0.000,44.000,0.000,508.213,14.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.059,36.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,28,1,44,0.000,1.000
17,882.000,1,1,30,46,30.000,0.000,46.000,0.000,86167.800,2267.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1133.787,38.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,30,1,46,-0.001,1.001
17,48351.000,2,2,128,1690,64.000,0.000,845.000,0.000,37600.050,82.728,144.000,0.000,0.000,0.000,576.000,0.000,86956.522,41.364,454.000,390.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,64,2,1690,0.000,1.000
17,52807.000,2,2,124,1648,62.000,0.000,824.000,0.000,33556.157,75.748,841.000,0.000,0.000,0.000,3364.000,0.000,24691.358,37.874,443.000,381.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2,124,2,1648,0.000,1.000
17,56463.000,2,2,122,1352,61.000,0.000,676.000,0.000,26105.591,70.843,1191.750,0.000,0.000,0.000,4767.000,0.000,40000.000,35.421,368.000,307.500,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,2,1352,0.000,1.000
17,14037.000,1,1,64,338,64.000,0.000,338.000,0.000,28638.598,142.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.240,201.000,137.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,64,1,338,0.000,1.000
17,13122.000,1,1,61,347,61.000,0.000,347.000,0.000,31092.821,152.416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.208,204.000,143.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,347,0.000,1.000
17,44005.000,1,1,62,336,62.000,0.000,336.000,0.000,9044.427,45.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.725,199.000,137.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,62,1,336,0.000,1.000
17,56030.000,1,1,64,350,64.000,0.000,350.000,0.000,7388.899,35.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.848,207.000,143.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,64,1,350,0.000,1.000
17,58711.000,1,1,61,335,61.000,0.000,335.000,0.000,6744.903,34.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.033,198.000,137.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,335,0.000,1.000
17,59628.000,1,1,62,348,62.000,0.000,348.000,0.000,6875.964,33.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.771,205.000,143.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,62,1,348,0.000,1.000
17,341281.000,1,1,52,224,52.000,0.000,224.000,0.000,808.718,5.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.930,138.000,86.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,52,1,224,0.000,1.000
17,343071.000,1,1,29,77,29.000,0.000,77.000,0.000,308.974,5.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.915,53.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,29,1,77,0.000,1.000
17,440.000,1,1,29,77,29.000,0.000,77.000,0.000,240909.091,4545.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2272.727,53.000,24.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,29,1,77,0.000,1.000
17,291.000,1,1,30,46,30.000,0.000,46.000,0.000,261168.385,6872.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3436.426,38.000,8.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,30,1,46,0.000,1.000
17,51707.000,1,1,51,635,51.000,0.000,635.000,0.000,13267.062,38.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.340,343.000,292.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,51,1,635,0.000,1.000
17,68259.000,10,10,594,4952,59.400,0.833,495.200,90.400,81249.359,293.002,952.950,2434.883,163.125,101.256,1972.667,3097.600,513.400,146.501,277.000,227.083,0,0,0,0,0,0,0.000,0.000,0.000,0.000,10,594,10,4952,0.000,1.000
17,12307.000,1,1,61,335,61.000,0.000,335.000,0.000,32176.810,162.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.255,198.000,137.000,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,61,1,335,0.000,1.000
17,38978.000,1,1,59,168,59.000,0.000,168.000,0.000,5823.798,51.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.655,113.000,54.502,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1,59,1,168,0.000,1.000
