Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Active Mean,Idle Mean
6,7998347.000,114,1,0,0,0.000,0.000,0.000,0.000,0.000,14.378,69547.557,125803.910,71410.438,125790.117,0.000,0.000,14.253,0.510,0.000,0.000,0,0,1,0,114,0,0.000,0.000,0.000,0.000,112,0,1,0,0.000,1.000
6,3565897.000,35,0,0,0,0.000,0.000,0.000,0.000,0.000,9.815,101874.629,277944.829,108048.848,277876.244,0.000,0.000,9.815,0.000,0.000,0.000,35,0,0,0,0,0,0.000,0.000,0.000,0.000,34,0,0,0,0.000,1.000
6,14423887.000,2156,0,0,0,0.000,0.000,0.000,0.000,0.000,149.474,6587.320,48764.787,6593.436,48764.787,0.000,0.000,149.474,0.000,0.000,0.000,0,0,2156,0,0,0,0.000,0.000,0.000,0.000,2155,0,0,0,0.000,1.000
6,15074621.000,1802,0,0,0,0.000,0.000,0.000,0.000,0.000,119.539,8260.063,58408.505,8269.241,58408.504,0.000,0.000,119.539,0.000,0.000,0.000,1802,0,0,1802,0,1802,0.000,0.000,0.000,0.000,1801,0,0,0,0.000,1.000
6,0.000,1,0,16,0,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,1,0,0,0,0,0,0.000,0.000,0.000,0.000,1,16,0,0,0.000,0.000
6,906666.000,48,0,0,0,0.000,0.000,0.000,0.000,0.000,52.941,18886.542,53075.086,19707.696,53068.733,0.000,0.000,52.941,0.000,0.000,0.000,48,0,0,0,0,0,0.000,0.000,0.000,0.000,48,0,0,0,0.000,1.000
6,41398911.000,6245,130,0,0,0.000,0.000,0.000,0.000,0.000,153.990,12371.834,239836.968,6230.117,59860.342,309890.093,1605475.689,151.916,3.140,0.000,0.000,0,5186,42,0,1256,0,0.000,0.000,0.000,0.000,6240,0,130,0,0.000,1.000
6,19217143.000,1739,0,0,0,0.000,0.000,0.000,0.000,0.000,90.492,10902.589,72789.766,10915.143,72789.765,0.000,0.000,90.492,0.000,0.000,0.000,1739,0,0,0,0,0,0.000,0.000,0.000,0.000,1737,0,0,0,0.000,1.000
6,44056066.000,1013,9,0,0,0.000,0.000,0.000,0.000,0.000,23.198,53653.768,374922.580,43509.650,172507.080,1355736.875,3526405.325,22.993,0.808,0.000,0.000,0,1022,0,0,9,0,0.000,0.000,0.000,0.000,1011,0,9,0,0.000,1.000
6,37823035.000,501,2,5010,0,10.000,0.000,0.000,0.000,132.459,13.299,93882.976,468217.607,75513.569,201104.667,9541866.000,0.000,13.246,0.152,9.000,1.148,0,503,0,0,2,0,0.000,0.000,0.000,0.000,501,5010,2,0,0.000,1.000
